iteration,original_grad_norm,regularized_grad_norm
4521,"tensor(6.0291, device='cuda:0')","tensor(5.7804, device='cuda:0')"
4522,"tensor(5.2771, device='cuda:0')","tensor(8.1850, device='cuda:0')"
4523,"tensor(7.9830, device='cuda:0')","tensor(10.5385, device='cuda:0')"
4524,"tensor(5.3073, device='cuda:0')","tensor(10.6002, device='cuda:0')"
4525,"tensor(6.0375, device='cuda:0')","tensor(11.3383, device='cuda:0')"
4526,"tensor(5.5427, device='cuda:0')","tensor(11.3197, device='cuda:0')"
4527,"tensor(5.8704, device='cuda:0')","tensor(13.2609, device='cuda:0')"
4528,"tensor(5.5334, device='cuda:0')","tensor(12.7131, device='cuda:0')"
4529,"tensor(4.7266, device='cuda:0')","tensor(13.3751, device='cuda:0')"
4530,"tensor(4.6718, device='cuda:0')","tensor(14.3501, device='cuda:0')"
4531,"tensor(4.2005, device='cuda:0')","tensor(5.2182, device='cuda:0')"
4532,"tensor(5.7492, device='cuda:0')","tensor(6.5582, device='cuda:0')"
4533,"tensor(6.5453, device='cuda:0')","tensor(7.1405, device='cuda:0')"
4534,"tensor(5.0502, device='cuda:0')","tensor(9.3822, device='cuda:0')"
4535,"tensor(5.0142, device='cuda:0')","tensor(7.8815, device='cuda:0')"
4536,"tensor(5.0714, device='cuda:0')","tensor(10.4526, device='cuda:0')"
4537,"tensor(4.9274, device='cuda:0')","tensor(9.6959, device='cuda:0')"
4538,"tensor(4.6209, device='cuda:0')","tensor(10.4748, device='cuda:0')"
4539,"tensor(4.5616, device='cuda:0')","tensor(10.0091, device='cuda:0')"
4540,"tensor(6.6054, device='cuda:0')","tensor(10.5356, device='cuda:0')"
4541,"tensor(5.7123, device='cuda:0')","tensor(5.8888, device='cuda:0')"
4542,"tensor(5.2984, device='cuda:0')","tensor(6.9327, device='cuda:0')"
4543,"tensor(5.3500, device='cuda:0')","tensor(7.4999, device='cuda:0')"
4544,"tensor(7.1978, device='cuda:0')","tensor(8.2672, device='cuda:0')"
4545,"tensor(9.2848, device='cuda:0')","tensor(10.5812, device='cuda:0')"
4546,"tensor(7.1556, device='cuda:0')","tensor(11.9386, device='cuda:0')"
4547,"tensor(7.1095, device='cuda:0')","tensor(12.1693, device='cuda:0')"
4548,"tensor(7.6424, device='cuda:0')","tensor(12.8591, device='cuda:0')"
4549,"tensor(6.4511, device='cuda:0')","tensor(14.7670, device='cuda:0')"
4550,"tensor(4.9246, device='cuda:0')","tensor(13.6399, device='cuda:0')"
4551,"tensor(6.8093, device='cuda:0')","tensor(9.5808, device='cuda:0')"
4552,"tensor(8.0334, device='cuda:0')","tensor(12.0761, device='cuda:0')"
4553,"tensor(8.5141, device='cuda:0')","tensor(13.9622, device='cuda:0')"
4554,"tensor(7.6871, device='cuda:0')","tensor(10.2712, device='cuda:0')"
4555,"tensor(6.7405, device='cuda:0')","tensor(9.7642, device='cuda:0')"
4556,"tensor(6.9911, device='cuda:0')","tensor(9.7191, device='cuda:0')"
4557,"tensor(5.0135, device='cuda:0')","tensor(8.3734, device='cuda:0')"
4558,"tensor(5.2384, device='cuda:0')","tensor(9.0335, device='cuda:0')"
4559,"tensor(6.5306, device='cuda:0')","tensor(8.9313, device='cuda:0')"
4560,"tensor(6.5488, device='cuda:0')","tensor(9.4757, device='cuda:0')"
4561,"tensor(6.9329, device='cuda:0')","tensor(4.1178, device='cuda:0')"
4562,"tensor(6.6847, device='cuda:0')","tensor(6.7578, device='cuda:0')"
4563,"tensor(6.1487, device='cuda:0')","tensor(6.5268, device='cuda:0')"
4564,"tensor(6.1924, device='cuda:0')","tensor(7.8547, device='cuda:0')"
4565,"tensor(5.5781, device='cuda:0')","tensor(7.7362, device='cuda:0')"
4566,"tensor(5.2582, device='cuda:0')","tensor(8.6140, device='cuda:0')"
4567,"tensor(4.9800, device='cuda:0')","tensor(8.4484, device='cuda:0')"
4568,"tensor(6.5048, device='cuda:0')","tensor(10.5251, device='cuda:0')"
4569,"tensor(6.5163, device='cuda:0')","tensor(11.0146, device='cuda:0')"
4570,"tensor(5.8883, device='cuda:0')","tensor(10.7049, device='cuda:0')"
4571,"tensor(5.3920, device='cuda:0')","tensor(5.3277, device='cuda:0')"
4572,"tensor(5.0043, device='cuda:0')","tensor(6.2512, device='cuda:0')"
4573,"tensor(4.4925, device='cuda:0')","tensor(6.7223, device='cuda:0')"
4574,"tensor(4.6125, device='cuda:0')","tensor(7.2016, device='cuda:0')"
4575,"tensor(5.4273, device='cuda:0')","tensor(9.1811, device='cuda:0')"
4576,"tensor(5.4774, device='cuda:0')","tensor(9.7579, device='cuda:0')"
4577,"tensor(5.9820, device='cuda:0')","tensor(10.9612, device='cuda:0')"
4578,"tensor(3.9102, device='cuda:0')","tensor(17.8887, device='cuda:0')"
4579,"tensor(3.5179, device='cuda:0')","tensor(16.7965, device='cuda:0')"
4580,"tensor(4.3447, device='cuda:0')","tensor(19.3213, device='cuda:0')"
4581,"tensor(5.7567, device='cuda:0')","tensor(4.9289, device='cuda:0')"
4582,"tensor(4.2191, device='cuda:0')","tensor(5.6721, device='cuda:0')"
4583,"tensor(6.3866, device='cuda:0')","tensor(5.7862, device='cuda:0')"
4584,"tensor(6.9510, device='cuda:0')","tensor(6.7110, device='cuda:0')"
4585,"tensor(7.7196, device='cuda:0')","tensor(7.5266, device='cuda:0')"
4586,"tensor(5.9246, device='cuda:0')","tensor(9.0391, device='cuda:0')"
4587,"tensor(5.8964, device='cuda:0')","tensor(10.3364, device='cuda:0')"
4588,"tensor(3.8646, device='cuda:0')","tensor(9.2576, device='cuda:0')"
4589,"tensor(4.5309, device='cuda:0')","tensor(10.4610, device='cuda:0')"
4590,"tensor(4.8420, device='cuda:0')","tensor(11.4633, device='cuda:0')"
4591,"tensor(6.4477, device='cuda:0')","tensor(7.1692, device='cuda:0')"
4592,"tensor(7.6201, device='cuda:0')","tensor(7.8775, device='cuda:0')"
4593,"tensor(9.5237, device='cuda:0')","tensor(9.2286, device='cuda:0')"
4594,"tensor(5.5414, device='cuda:0')","tensor(9.8181, device='cuda:0')"
4595,"tensor(6.5955, device='cuda:0')","tensor(10.0723, device='cuda:0')"
4596,"tensor(6.4766, device='cuda:0')","tensor(11.4604, device='cuda:0')"
4597,"tensor(7.8450, device='cuda:0')","tensor(12.8883, device='cuda:0')"
4598,"tensor(6.4620, device='cuda:0')","tensor(12.1144, device='cuda:0')"
4599,"tensor(4.8565, device='cuda:0')","tensor(13.4784, device='cuda:0')"
4600,"tensor(5.6841, device='cuda:0')","tensor(14.6897, device='cuda:0')"
4601,"tensor(5.5012, device='cuda:0')","tensor(5.8921, device='cuda:0')"
4602,"tensor(4.3549, device='cuda:0')","tensor(18.5069, device='cuda:0')"
4603,"tensor(4.6760, device='cuda:0')","tensor(14.4826, device='cuda:0')"
4604,"tensor(4.8882, device='cuda:0')","tensor(17.4980, device='cuda:0')"
4605,"tensor(9.9671, device='cuda:0')","tensor(20.2207, device='cuda:0')"
4606,"tensor(10.9515, device='cuda:0')","tensor(23.4833, device='cuda:0')"
4607,"tensor(10.3646, device='cuda:0')","tensor(19.6089, device='cuda:0')"
4608,"tensor(10.9034, device='cuda:0')","tensor(16.6401, device='cuda:0')"
4609,"tensor(6.3612, device='cuda:0')","tensor(14.7626, device='cuda:0')"
4610,"tensor(3.7371, device='cuda:0')","tensor(12.8855, device='cuda:0')"
4611,"tensor(4.5455, device='cuda:0')","tensor(4.9865, device='cuda:0')"
4612,"tensor(4.5125, device='cuda:0')","tensor(6.4578, device='cuda:0')"
4613,"tensor(10.0414, device='cuda:0')","tensor(8.0629, device='cuda:0')"
4614,"tensor(7.6985, device='cuda:0')","tensor(7.6353, device='cuda:0')"
4615,"tensor(7.9898, device='cuda:0')","tensor(8.6778, device='cuda:0')"
4616,"tensor(3.4949, device='cuda:0')","tensor(8.0132, device='cuda:0')"
4617,"tensor(5.9124, device='cuda:0')","tensor(7.6920, device='cuda:0')"
4618,"tensor(4.3610, device='cuda:0')","tensor(8.2151, device='cuda:0')"
4619,"tensor(5.7126, device='cuda:0')","tensor(8.2045, device='cuda:0')"
4620,"tensor(6.6953, device='cuda:0')","tensor(8.6064, device='cuda:0')"
4621,"tensor(5.2779, device='cuda:0')","tensor(5.3783, device='cuda:0')"
4622,"tensor(5.5570, device='cuda:0')","tensor(6.2754, device='cuda:0')"
4623,"tensor(5.1431, device='cuda:0')","tensor(7.7691, device='cuda:0')"
4624,"tensor(5.9609, device='cuda:0')","tensor(9.9922, device='cuda:0')"
4625,"tensor(5.9530, device='cuda:0')","tensor(11.9284, device='cuda:0')"
4626,"tensor(11.9701, device='cuda:0')","tensor(21.3784, device='cuda:0')"
4627,"tensor(7.0505, device='cuda:0')","tensor(16.0609, device='cuda:0')"
4628,"tensor(10.9853, device='cuda:0')","tensor(19.8418, device='cuda:0')"
4629,"tensor(4.1012, device='cuda:0')","tensor(11.7812, device='cuda:0')"
4630,"tensor(5.5320, device='cuda:0')","tensor(14.8269, device='cuda:0')"
4631,"tensor(5.0094, device='cuda:0')","tensor(4.4904, device='cuda:0')"
4632,"tensor(6.2715, device='cuda:0')","tensor(6.5469, device='cuda:0')"
4633,"tensor(7.0374, device='cuda:0')","tensor(5.5554, device='cuda:0')"
4634,"tensor(7.7691, device='cuda:0')","tensor(7.1231, device='cuda:0')"
4635,"tensor(6.5452, device='cuda:0')","tensor(7.4954, device='cuda:0')"
4636,"tensor(4.9262, device='cuda:0')","tensor(7.4772, device='cuda:0')"
4637,"tensor(4.3040, device='cuda:0')","tensor(7.3965, device='cuda:0')"
4638,"tensor(4.3274, device='cuda:0')","tensor(7.3333, device='cuda:0')"
4639,"tensor(5.0012, device='cuda:0')","tensor(7.0372, device='cuda:0')"
4640,"tensor(4.7360, device='cuda:0')","tensor(7.1375, device='cuda:0')"
4641,"tensor(5.6708, device='cuda:0')","tensor(3.5824, device='cuda:0')"
4642,"tensor(3.3890, device='cuda:0')","tensor(5.5729, device='cuda:0')"
4643,"tensor(4.2067, device='cuda:0')","tensor(5.8969, device='cuda:0')"
4644,"tensor(5.3852, device='cuda:0')","tensor(6.0874, device='cuda:0')"
4645,"tensor(7.5586, device='cuda:0')","tensor(8.3401, device='cuda:0')"
4646,"tensor(5.9560, device='cuda:0')","tensor(8.5411, device='cuda:0')"
4647,"tensor(6.2441, device='cuda:0')","tensor(10.9766, device='cuda:0')"
4648,"tensor(6.9097, device='cuda:0')","tensor(12.1257, device='cuda:0')"
4649,"tensor(6.6259, device='cuda:0')","tensor(13.8007, device='cuda:0')"
4650,"tensor(4.2258, device='cuda:0')","tensor(14.0957, device='cuda:0')"
4651,"tensor(2.9541, device='cuda:0')","tensor(3.6243, device='cuda:0')"
4652,"tensor(6.0147, device='cuda:0')","tensor(5.2217, device='cuda:0')"
4653,"tensor(5.7204, device='cuda:0')","tensor(3.9617, device='cuda:0')"
4654,"tensor(5.8483, device='cuda:0')","tensor(6.3531, device='cuda:0')"
4655,"tensor(4.3490, device='cuda:0')","tensor(5.6982, device='cuda:0')"
4656,"tensor(5.6220, device='cuda:0')","tensor(5.7685, device='cuda:0')"
4657,"tensor(6.9806, device='cuda:0')","tensor(8.3856, device='cuda:0')"
4658,"tensor(8.7947, device='cuda:0')","tensor(10.9211, device='cuda:0')"
4659,"tensor(4.1056, device='cuda:0')","tensor(8.0832, device='cuda:0')"
4660,"tensor(9.1770, device='cuda:0')","tensor(12.9463, device='cuda:0')"
4661,"tensor(9.1660, device='cuda:0')","tensor(5.9645, device='cuda:0')"
4662,"tensor(7.4873, device='cuda:0')","tensor(7.2727, device='cuda:0')"
4663,"tensor(8.5819, device='cuda:0')","tensor(7.3008, device='cuda:0')"
4664,"tensor(7.1579, device='cuda:0')","tensor(9.0564, device='cuda:0')"
4665,"tensor(4.3329, device='cuda:0')","tensor(8.1285, device='cuda:0')"
4666,"tensor(13.8607, device='cuda:0')","tensor(13.7693, device='cuda:0')"
4667,"tensor(11.6317, device='cuda:0')","tensor(13.8530, device='cuda:0')"
4668,"tensor(7.9702, device='cuda:0')","tensor(13.3546, device='cuda:0')"
4669,"tensor(7.9589, device='cuda:0')","tensor(13.5382, device='cuda:0')"
4670,"tensor(6.2374, device='cuda:0')","tensor(12.1368, device='cuda:0')"
4671,"tensor(6.1431, device='cuda:0')","tensor(5.1186, device='cuda:0')"
4672,"tensor(8.1416, device='cuda:0')","tensor(6.9049, device='cuda:0')"
4673,"tensor(6.8400, device='cuda:0')","tensor(8.1916, device='cuda:0')"
4674,"tensor(9.4844, device='cuda:0')","tensor(21.3127, device='cuda:0')"
4675,"tensor(7.1884, device='cuda:0')","tensor(18.3547, device='cuda:0')"
4676,"tensor(6.3096, device='cuda:0')","tensor(14.6505, device='cuda:0')"
4677,"tensor(6.4151, device='cuda:0')","tensor(14.7811, device='cuda:0')"
4678,"tensor(5.7817, device='cuda:0')","tensor(13.6605, device='cuda:0')"
4679,"tensor(5.1427, device='cuda:0')","tensor(11.4427, device='cuda:0')"
4680,"tensor(5.7026, device='cuda:0')","tensor(12.0245, device='cuda:0')"
4681,"tensor(4.8922, device='cuda:0')","tensor(6.5215, device='cuda:0')"
4682,"tensor(4.9019, device='cuda:0')","tensor(8.7657, device='cuda:0')"
4683,"tensor(6.8967, device='cuda:0')","tensor(8.8629, device='cuda:0')"
4684,"tensor(4.6832, device='cuda:0')","tensor(8.7692, device='cuda:0')"
4685,"tensor(4.9101, device='cuda:0')","tensor(8.5047, device='cuda:0')"
4686,"tensor(6.7758, device='cuda:0')","tensor(9.6012, device='cuda:0')"
4687,"tensor(8.4076, device='cuda:0')","tensor(10.5801, device='cuda:0')"
4688,"tensor(7.3584, device='cuda:0')","tensor(11.2648, device='cuda:0')"
4689,"tensor(4.9120, device='cuda:0')","tensor(10.5928, device='cuda:0')"
4690,"tensor(6.1155, device='cuda:0')","tensor(13.8392, device='cuda:0')"
4691,"tensor(6.5612, device='cuda:0')","tensor(5.8069, device='cuda:0')"
4692,"tensor(7.2596, device='cuda:0')","tensor(6.5979, device='cuda:0')"
4693,"tensor(5.6906, device='cuda:0')","tensor(5.5650, device='cuda:0')"
4694,"tensor(4.9550, device='cuda:0')","tensor(5.5313, device='cuda:0')"
4695,"tensor(4.5137, device='cuda:0')","tensor(6.1762, device='cuda:0')"
4696,"tensor(5.4517, device='cuda:0')","tensor(6.5727, device='cuda:0')"
4697,"tensor(7.2663, device='cuda:0')","tensor(7.9463, device='cuda:0')"
4698,"tensor(5.0377, device='cuda:0')","tensor(16.1453, device='cuda:0')"
4699,"tensor(5.6929, device='cuda:0')","tensor(16.5442, device='cuda:0')"
4700,"tensor(4.6069, device='cuda:0')","tensor(15.0018, device='cuda:0')"
4701,"tensor(3.0528, device='cuda:0')","tensor(4.7847, device='cuda:0')"
4702,"tensor(3.9053, device='cuda:0')","tensor(6.5091, device='cuda:0')"
4703,"tensor(5.2548, device='cuda:0')","tensor(6.2892, device='cuda:0')"
4704,"tensor(5.5011, device='cuda:0')","tensor(6.5696, device='cuda:0')"
4705,"tensor(6.3742, device='cuda:0')","tensor(6.7724, device='cuda:0')"
4706,"tensor(6.8535, device='cuda:0')","tensor(10.4118, device='cuda:0')"
4707,"tensor(6.0853, device='cuda:0')","tensor(10.5755, device='cuda:0')"
4708,"tensor(5.2707, device='cuda:0')","tensor(9.8551, device='cuda:0')"
4709,"tensor(6.2533, device='cuda:0')","tensor(10.3425, device='cuda:0')"
4710,"tensor(4.2575, device='cuda:0')","tensor(11.2479, device='cuda:0')"
4711,"tensor(4.9846, device='cuda:0')","tensor(5.0134, device='cuda:0')"
4712,"tensor(4.7799, device='cuda:0')","tensor(5.3538, device='cuda:0')"
4713,"tensor(7.4946, device='cuda:0')","tensor(5.9293, device='cuda:0')"
4714,"tensor(5.2326, device='cuda:0')","tensor(7.6330, device='cuda:0')"
4715,"tensor(5.2216, device='cuda:0')","tensor(8.5176, device='cuda:0')"
4716,"tensor(6.3612, device='cuda:0')","tensor(9.0003, device='cuda:0')"
4717,"tensor(5.4989, device='cuda:0')","tensor(7.7113, device='cuda:0')"
4718,"tensor(6.3642, device='cuda:0')","tensor(8.3006, device='cuda:0')"
4719,"tensor(4.8570, device='cuda:0')","tensor(8.0255, device='cuda:0')"
4720,"tensor(4.9628, device='cuda:0')","tensor(9.2728, device='cuda:0')"
4721,"tensor(5.3149, device='cuda:0')","tensor(4.7626, device='cuda:0')"
4722,"tensor(7.7190, device='cuda:0')","tensor(20.7138, device='cuda:0')"
4723,"tensor(5.0289, device='cuda:0')","tensor(12.8704, device='cuda:0')"
4724,"tensor(5.6502, device='cuda:0')","tensor(14.4935, device='cuda:0')"
4725,"tensor(4.2276, device='cuda:0')","tensor(12.9228, device='cuda:0')"
4726,"tensor(4.9957, device='cuda:0')","tensor(17.4462, device='cuda:0')"
4727,"tensor(4.5361, device='cuda:0')","tensor(13.5894, device='cuda:0')"
4728,"tensor(3.4768, device='cuda:0')","tensor(13.5680, device='cuda:0')"
4729,"tensor(3.5998, device='cuda:0')","tensor(12.8574, device='cuda:0')"
4730,"tensor(4.6787, device='cuda:0')","tensor(13.2193, device='cuda:0')"
4731,"tensor(6.1291, device='cuda:0')","tensor(4.7018, device='cuda:0')"
4732,"tensor(4.1117, device='cuda:0')","tensor(6.7002, device='cuda:0')"
4733,"tensor(4.7751, device='cuda:0')","tensor(6.5799, device='cuda:0')"
4734,"tensor(4.4683, device='cuda:0')","tensor(7.3809, device='cuda:0')"
4735,"tensor(8.9672, device='cuda:0')","tensor(9.0596, device='cuda:0')"
4736,"tensor(6.3533, device='cuda:0')","tensor(9.3602, device='cuda:0')"
4737,"tensor(6.8689, device='cuda:0')","tensor(10.1408, device='cuda:0')"
4738,"tensor(7.2352, device='cuda:0')","tensor(10.0636, device='cuda:0')"
4739,"tensor(10.3519, device='cuda:0')","tensor(9.8374, device='cuda:0')"
4740,"tensor(10.0309, device='cuda:0')","tensor(11.0945, device='cuda:0')"
4741,"tensor(9.3279, device='cuda:0')","tensor(5.6724, device='cuda:0')"
4742,"tensor(11.5853, device='cuda:0')","tensor(6.5560, device='cuda:0')"
4743,"tensor(10.2567, device='cuda:0')","tensor(7.0580, device='cuda:0')"
4744,"tensor(10.8899, device='cuda:0')","tensor(7.8596, device='cuda:0')"
4745,"tensor(11.3883, device='cuda:0')","tensor(9.3636, device='cuda:0')"
4746,"tensor(13.9891, device='cuda:0')","tensor(36.6522, device='cuda:0')"
4747,"tensor(6.4869, device='cuda:0')","tensor(21.3770, device='cuda:0')"
4748,"tensor(4.6517, device='cuda:0')","tensor(17.9524, device='cuda:0')"
4749,"tensor(5.0645, device='cuda:0')","tensor(18.7316, device='cuda:0')"
4750,"tensor(5.1248, device='cuda:0')","tensor(18.7071, device='cuda:0')"
4751,"tensor(3.8979, device='cuda:0')","tensor(3.7513, device='cuda:0')"
4752,"tensor(5.2397, device='cuda:0')","tensor(4.4807, device='cuda:0')"
4753,"tensor(4.9345, device='cuda:0')","tensor(5.2045, device='cuda:0')"
4754,"tensor(8.2701, device='cuda:0')","tensor(9.0052, device='cuda:0')"
4755,"tensor(6.2892, device='cuda:0')","tensor(11.9087, device='cuda:0')"
4756,"tensor(5.3688, device='cuda:0')","tensor(11.2588, device='cuda:0')"
4757,"tensor(4.5327, device='cuda:0')","tensor(10.8766, device='cuda:0')"
4758,"tensor(3.7002, device='cuda:0')","tensor(9.1605, device='cuda:0')"
4759,"tensor(4.0682, device='cuda:0')","tensor(8.5435, device='cuda:0')"
4760,"tensor(6.0557, device='cuda:0')","tensor(10.3081, device='cuda:0')"
4761,"tensor(4.5562, device='cuda:0')","tensor(4.2202, device='cuda:0')"
4762,"tensor(7.8627, device='cuda:0')","tensor(6.6385, device='cuda:0')"
4763,"tensor(10.1084, device='cuda:0')","tensor(7.8382, device='cuda:0')"
4764,"tensor(11.1060, device='cuda:0')","tensor(8.4397, device='cuda:0')"
4765,"tensor(11.5926, device='cuda:0')","tensor(8.5106, device='cuda:0')"
4766,"tensor(13.7241, device='cuda:0')","tensor(11.0605, device='cuda:0')"
4767,"tensor(14.8343, device='cuda:0')","tensor(13.8961, device='cuda:0')"
4768,"tensor(15.6951, device='cuda:0')","tensor(15.1763, device='cuda:0')"
4769,"tensor(14.2191, device='cuda:0')","tensor(18.5063, device='cuda:0')"
4770,"tensor(17.1293, device='cuda:0')","tensor(19.9205, device='cuda:0')"
4771,"tensor(12.7751, device='cuda:0')","tensor(6.6400, device='cuda:0')"
4772,"tensor(11.1811, device='cuda:0')","tensor(7.5362, device='cuda:0')"
4773,"tensor(11.3130, device='cuda:0')","tensor(6.9972, device='cuda:0')"
4774,"tensor(10.7776, device='cuda:0')","tensor(8.8249, device='cuda:0')"
4775,"tensor(11.5443, device='cuda:0')","tensor(8.0589, device='cuda:0')"
4776,"tensor(11.1749, device='cuda:0')","tensor(8.9900, device='cuda:0')"
4777,"tensor(10.5881, device='cuda:0')","tensor(9.4865, device='cuda:0')"
4778,"tensor(8.4163, device='cuda:0')","tensor(11.3643, device='cuda:0')"
4779,"tensor(9.2201, device='cuda:0')","tensor(12.2819, device='cuda:0')"
4780,"tensor(7.5664, device='cuda:0')","tensor(11.4379, device='cuda:0')"
4781,"tensor(7.1317, device='cuda:0')","tensor(7.5234, device='cuda:0')"
4782,"tensor(6.4870, device='cuda:0')","tensor(8.1070, device='cuda:0')"
4783,"tensor(7.2366, device='cuda:0')","tensor(9.6500, device='cuda:0')"
