iteration,original_grad_norm,regularized_grad_norm
348,"tensor(11.0485, device='cuda:0')","tensor(62.8337, device='cuda:0')"
349,"tensor(8.1815, device='cuda:0')","tensor(57.9190, device='cuda:0')"
350,"tensor(7.1552, device='cuda:0')","tensor(59.9711, device='cuda:0')"
351,"tensor(8.1864, device='cuda:0')","tensor(24.2384, device='cuda:0')"
352,"tensor(11.3816, device='cuda:0')","tensor(28.6880, device='cuda:0')"
353,"tensor(9.8416, device='cuda:0')","tensor(33.9564, device='cuda:0')"
354,"tensor(8.4394, device='cuda:0')","tensor(76.4210, device='cuda:0')"
355,"tensor(6.0664, device='cuda:0')","tensor(68.7402, device='cuda:0')"
356,"tensor(13.9059, device='cuda:0')","tensor(82.5391, device='cuda:0')"
357,"tensor(4.3946, device='cuda:0')","tensor(50.8576, device='cuda:0')"
358,"tensor(8.0200, device='cuda:0')","tensor(68.0820, device='cuda:0')"
359,"tensor(8.1035, device='cuda:0')","tensor(67.1877, device='cuda:0')"
360,"tensor(13.5803, device='cuda:0')","tensor(85.8657, device='cuda:0')"
361,"tensor(4.9618, device='cuda:0')","tensor(17.3964, device='cuda:0')"
362,"tensor(11.0332, device='cuda:0')","tensor(37.8856, device='cuda:0')"
363,"tensor(7.4104, device='cuda:0')","tensor(26.3089, device='cuda:0')"
364,"tensor(7.2025, device='cuda:0')","tensor(27.9994, device='cuda:0')"
365,"tensor(7.9659, device='cuda:0')","tensor(33.2998, device='cuda:0')"
366,"tensor(6.8214, device='cuda:0')","tensor(42.9418, device='cuda:0')"
367,"tensor(6.7790, device='cuda:0')","tensor(47.9323, device='cuda:0')"
368,"tensor(6.2366, device='cuda:0')","tensor(54.8169, device='cuda:0')"
369,"tensor(4.6813, device='cuda:0')","tensor(50.3500, device='cuda:0')"
370,"tensor(5.7707, device='cuda:0')","tensor(54.2995, device='cuda:0')"
371,"tensor(6.4998, device='cuda:0')","tensor(16.7620, device='cuda:0')"
372,"tensor(6.4652, device='cuda:0')","tensor(18.3171, device='cuda:0')"
373,"tensor(6.7419, device='cuda:0')","tensor(22.2409, device='cuda:0')"
374,"tensor(5.8690, device='cuda:0')","tensor(23.9501, device='cuda:0')"
375,"tensor(6.1422, device='cuda:0')","tensor(29.7906, device='cuda:0')"
376,"tensor(6.3751, device='cuda:0')","tensor(38.0423, device='cuda:0')"
377,"tensor(4.9610, device='cuda:0')","tensor(38.3316, device='cuda:0')"
378,"tensor(12.2545, device='cuda:0')","tensor(86.4331, device='cuda:0')"
379,"tensor(7.7030, device='cuda:0')","tensor(57.9885, device='cuda:0')"
380,"tensor(6.4351, device='cuda:0')","tensor(52.6783, device='cuda:0')"
381,"tensor(6.0000, device='cuda:0')","tensor(18.6933, device='cuda:0')"
382,"tensor(6.7504, device='cuda:0')","tensor(21.9216, device='cuda:0')"
383,"tensor(6.8402, device='cuda:0')","tensor(20.5851, device='cuda:0')"
384,"tensor(7.1154, device='cuda:0')","tensor(22.1162, device='cuda:0')"
385,"tensor(8.4093, device='cuda:0')","tensor(25.4804, device='cuda:0')"
386,"tensor(8.9760, device='cuda:0')","tensor(37.6662, device='cuda:0')"
387,"tensor(6.8519, device='cuda:0')","tensor(33.7287, device='cuda:0')"
388,"tensor(7.6460, device='cuda:0')","tensor(41.5022, device='cuda:0')"
389,"tensor(7.6312, device='cuda:0')","tensor(35.2670, device='cuda:0')"
390,"tensor(6.3958, device='cuda:0')","tensor(35.1675, device='cuda:0')"
391,"tensor(7.0968, device='cuda:0')","tensor(21.3376, device='cuda:0')"
392,"tensor(6.8108, device='cuda:0')","tensor(22.7542, device='cuda:0')"
393,"tensor(8.4833, device='cuda:0')","tensor(32.1283, device='cuda:0')"
394,"tensor(5.9939, device='cuda:0')","tensor(31.6783, device='cuda:0')"
395,"tensor(5.7999, device='cuda:0')","tensor(29.9612, device='cuda:0')"
396,"tensor(5.3649, device='cuda:0')","tensor(31.7330, device='cuda:0')"
397,"tensor(5.1129, device='cuda:0')","tensor(33.2446, device='cuda:0')"
398,"tensor(5.9755, device='cuda:0')","tensor(37.8181, device='cuda:0')"
399,"tensor(5.9151, device='cuda:0')","tensor(40.8206, device='cuda:0')"
400,"tensor(5.5721, device='cuda:0')","tensor(43.7283, device='cuda:0')"
401,"tensor(6.2116, device='cuda:0')","tensor(20.6917, device='cuda:0')"
402,"tensor(10.3482, device='cuda:0')","tensor(194.1568, device='cuda:0')"
403,"tensor(7.5371, device='cuda:0')","tensor(174.3608, device='cuda:0')"
404,"tensor(8.6100, device='cuda:0')","tensor(107.5939, device='cuda:0')"
405,"tensor(3.6888, device='cuda:0')","tensor(59.1461, device='cuda:0')"
406,"tensor(5.7331, device='cuda:0')","tensor(77.4154, device='cuda:0')"
407,"tensor(2.4755, device='cuda:0')","tensor(45.9207, device='cuda:0')"
408,"tensor(2.1469, device='cuda:0')","tensor(36.0385, device='cuda:0')"
409,"tensor(3.9568, device='cuda:0')","tensor(55.9580, device='cuda:0')"
410,"tensor(5.4370, device='cuda:0')","tensor(83.5344, device='cuda:0')"
411,"tensor(5.1025, device='cuda:0')","tensor(19.3913, device='cuda:0')"
412,"tensor(5.5931, device='cuda:0')","tensor(23.1564, device='cuda:0')"
413,"tensor(5.3461, device='cuda:0')","tensor(26.6541, device='cuda:0')"
414,"tensor(4.8222, device='cuda:0')","tensor(29.3112, device='cuda:0')"
415,"tensor(5.1133, device='cuda:0')","tensor(34.2306, device='cuda:0')"
416,"tensor(2.8437, device='cuda:0')","tensor(28.1098, device='cuda:0')"
417,"tensor(3.5602, device='cuda:0')","tensor(32.7008, device='cuda:0')"
418,"tensor(4.2139, device='cuda:0')","tensor(39.8489, device='cuda:0')"
419,"tensor(3.4986, device='cuda:0')","tensor(34.4084, device='cuda:0')"
420,"tensor(3.1377, device='cuda:0')","tensor(31.2180, device='cuda:0')"
421,"tensor(5.9761, device='cuda:0')","tensor(18.1504, device='cuda:0')"
422,"tensor(4.0769, device='cuda:0')","tensor(19.3515, device='cuda:0')"
423,"tensor(5.4972, device='cuda:0')","tensor(24.9448, device='cuda:0')"
424,"tensor(7.7011, device='cuda:0')","tensor(31.2539, device='cuda:0')"
425,"tensor(7.2599, device='cuda:0')","tensor(40.0937, device='cuda:0')"
426,"tensor(8.3156, device='cuda:0')","tensor(70.5714, device='cuda:0')"
427,"tensor(5.8151, device='cuda:0')","tensor(48.0285, device='cuda:0')"
428,"tensor(6.0394, device='cuda:0')","tensor(48.6688, device='cuda:0')"
429,"tensor(7.3252, device='cuda:0')","tensor(57.1115, device='cuda:0')"
430,"tensor(6.1648, device='cuda:0')","tensor(54.6935, device='cuda:0')"
431,"tensor(4.9465, device='cuda:0')","tensor(24.0075, device='cuda:0')"
432,"tensor(4.8716, device='cuda:0')","tensor(25.8309, device='cuda:0')"
433,"tensor(4.6694, device='cuda:0')","tensor(27.2105, device='cuda:0')"
434,"tensor(6.7264, device='cuda:0')","tensor(55.2487, device='cuda:0')"
435,"tensor(6.1366, device='cuda:0')","tensor(52.6564, device='cuda:0')"
436,"tensor(4.5854, device='cuda:0')","tensor(42.2493, device='cuda:0')"
437,"tensor(3.4930, device='cuda:0')","tensor(38.1563, device='cuda:0')"
438,"tensor(3.8741, device='cuda:0')","tensor(42.1543, device='cuda:0')"
439,"tensor(4.7058, device='cuda:0')","tensor(40.3317, device='cuda:0')"
440,"tensor(4.2827, device='cuda:0')","tensor(37.9944, device='cuda:0')"
441,"tensor(4.9371, device='cuda:0')","tensor(16.3748, device='cuda:0')"
442,"tensor(4.5561, device='cuda:0')","tensor(24.6247, device='cuda:0')"
443,"tensor(5.3526, device='cuda:0')","tensor(33.4648, device='cuda:0')"
444,"tensor(6.8318, device='cuda:0')","tensor(39.3373, device='cuda:0')"
445,"tensor(7.8495, device='cuda:0')","tensor(46.7601, device='cuda:0')"
446,"tensor(5.6651, device='cuda:0')","tensor(56.8129, device='cuda:0')"
447,"tensor(4.6114, device='cuda:0')","tensor(58.8639, device='cuda:0')"
448,"tensor(3.7274, device='cuda:0')","tensor(63.0181, device='cuda:0')"
449,"tensor(4.3125, device='cuda:0')","tensor(75.1764, device='cuda:0')"
450,"tensor(26.5401, device='cuda:0')","tensor(220.0082, device='cuda:0')"
451,"tensor(6.6336, device='cuda:0')","tensor(29.7471, device='cuda:0')"
452,"tensor(10.1427, device='cuda:0')","tensor(44.9850, device='cuda:0')"
453,"tensor(7.0668, device='cuda:0')","tensor(35.9276, device='cuda:0')"
454,"tensor(9.7967, device='cuda:0')","tensor(52.1070, device='cuda:0')"
455,"tensor(6.5670, device='cuda:0')","tensor(45.7685, device='cuda:0')"
456,"tensor(5.6594, device='cuda:0')","tensor(50.4594, device='cuda:0')"
457,"tensor(6.5455, device='cuda:0')","tensor(57.2989, device='cuda:0')"
458,"tensor(7.2751, device='cuda:0')","tensor(67.5816, device='cuda:0')"
459,"tensor(5.3344, device='cuda:0')","tensor(69.1646, device='cuda:0')"
460,"tensor(7.6343, device='cuda:0')","tensor(80.7537, device='cuda:0')"
461,"tensor(10.3025, device='cuda:0')","tensor(33.4298, device='cuda:0')"
462,"tensor(12.5206, device='cuda:0')","tensor(38.3323, device='cuda:0')"
463,"tensor(15.8739, device='cuda:0')","tensor(48.3778, device='cuda:0')"
464,"tensor(20.0954, device='cuda:0')","tensor(65.8642, device='cuda:0')"
465,"tensor(20.5883, device='cuda:0')","tensor(94.4207, device='cuda:0')"
466,"tensor(7.8334, device='cuda:0')","tensor(102.3747, device='cuda:0')"
467,"tensor(8.8838, device='cuda:0')","tensor(103.7228, device='cuda:0')"
468,"tensor(8.2619, device='cuda:0')","tensor(103.2009, device='cuda:0')"
469,"tensor(6.0616, device='cuda:0')","tensor(90.4507, device='cuda:0')"
470,"tensor(11.3539, device='cuda:0')","tensor(117.7502, device='cuda:0')"
471,"tensor(8.3393, device='cuda:0')","tensor(27.5035, device='cuda:0')"
472,"tensor(10.8472, device='cuda:0')","tensor(36.9585, device='cuda:0')"
473,"tensor(12.7575, device='cuda:0')","tensor(44.3844, device='cuda:0')"
474,"tensor(16.0088, device='cuda:0')","tensor(153.3103, device='cuda:0')"
475,"tensor(11.1947, device='cuda:0')","tensor(105.6657, device='cuda:0')"
476,"tensor(10.3818, device='cuda:0')","tensor(98.2384, device='cuda:0')"
477,"tensor(8.0599, device='cuda:0')","tensor(83.8320, device='cuda:0')"
478,"tensor(17.2160, device='cuda:0')","tensor(169.1499, device='cuda:0')"
479,"tensor(7.5908, device='cuda:0')","tensor(109.0467, device='cuda:0')"
480,"tensor(13.1001, device='cuda:0')","tensor(140.1883, device='cuda:0')"
481,"tensor(7.7586, device='cuda:0')","tensor(25.9659, device='cuda:0')"
482,"tensor(21.4107, device='cuda:0')","tensor(89.0682, device='cuda:0')"
483,"tensor(9.4604, device='cuda:0')","tensor(50.2895, device='cuda:0')"
484,"tensor(9.7376, device='cuda:0')","tensor(49.2960, device='cuda:0')"
485,"tensor(7.6443, device='cuda:0')","tensor(43.4341, device='cuda:0')"
486,"tensor(6.0932, device='cuda:0')","tensor(43.7360, device='cuda:0')"
487,"tensor(5.4843, device='cuda:0')","tensor(38.5567, device='cuda:0')"
488,"tensor(6.4974, device='cuda:0')","tensor(40.5915, device='cuda:0')"
489,"tensor(5.2505, device='cuda:0')","tensor(39.6900, device='cuda:0')"
490,"tensor(10.3975, device='cuda:0')","tensor(64.9974, device='cuda:0')"
491,"tensor(5.6430, device='cuda:0')","tensor(16.8606, device='cuda:0')"
492,"tensor(5.6271, device='cuda:0')","tensor(18.6924, device='cuda:0')"
493,"tensor(4.4504, device='cuda:0')","tensor(18.2022, device='cuda:0')"
494,"tensor(6.8651, device='cuda:0')","tensor(24.9471, device='cuda:0')"
495,"tensor(5.6594, device='cuda:0')","tensor(24.7243, device='cuda:0')"
496,"tensor(5.4207, device='cuda:0')","tensor(25.8736, device='cuda:0')"
497,"tensor(4.5290, device='cuda:0')","tensor(26.1818, device='cuda:0')"
498,"tensor(30.3692, device='cuda:0')","tensor(157.0019, device='cuda:0')"
499,"tensor(8.6582, device='cuda:0')","tensor(76.8327, device='cuda:0')"
500,"tensor(9.9141, device='cuda:0')","tensor(79.9510, device='cuda:0')"
501,"tensor(4.7203, device='cuda:0')","tensor(25.5737, device='cuda:0')"
502,"tensor(8.4389, device='cuda:0')","tensor(35.7617, device='cuda:0')"
503,"tensor(6.6960, device='cuda:0')","tensor(38.2498, device='cuda:0')"
504,"tensor(7.0346, device='cuda:0')","tensor(40.0191, device='cuda:0')"
505,"tensor(6.1286, device='cuda:0')","tensor(39.4073, device='cuda:0')"
506,"tensor(6.9166, device='cuda:0')","tensor(46.9481, device='cuda:0')"
507,"tensor(5.6050, device='cuda:0')","tensor(42.8132, device='cuda:0')"
508,"tensor(4.7653, device='cuda:0')","tensor(39.7497, device='cuda:0')"
509,"tensor(3.7320, device='cuda:0')","tensor(40.5193, device='cuda:0')"
510,"tensor(3.2141, device='cuda:0')","tensor(40.1319, device='cuda:0')"
511,"tensor(4.2917, device='cuda:0')","tensor(17.6059, device='cuda:0')"
512,"tensor(4.5057, device='cuda:0')","tensor(20.0486, device='cuda:0')"
513,"tensor(6.7981, device='cuda:0')","tensor(25.0614, device='cuda:0')"
514,"tensor(7.7554, device='cuda:0')","tensor(35.9818, device='cuda:0')"
515,"tensor(10.6444, device='cuda:0')","tensor(49.1781, device='cuda:0')"
516,"tensor(9.5717, device='cuda:0')","tensor(52.7332, device='cuda:0')"
517,"tensor(12.2972, device='cuda:0')","tensor(69.1175, device='cuda:0')"
518,"tensor(10.8405, device='cuda:0')","tensor(81.4039, device='cuda:0')"
519,"tensor(9.2492, device='cuda:0')","tensor(88.1303, device='cuda:0')"
520,"tensor(7.5580, device='cuda:0')","tensor(89.4067, device='cuda:0')"
521,"tensor(29.5448, device='cuda:0')","tensor(55.5758, device='cuda:0')"
522,"tensor(20.2454, device='cuda:0')","tensor(193.3596, device='cuda:0')"
523,"tensor(14.3117, device='cuda:0')","tensor(114.5851, device='cuda:0')"
524,"tensor(10.4272, device='cuda:0')","tensor(94.4861, device='cuda:0')"
525,"tensor(5.3176, device='cuda:0')","tensor(62.4562, device='cuda:0')"
526,"tensor(4.2217, device='cuda:0')","tensor(63.0396, device='cuda:0')"
527,"tensor(5.1003, device='cuda:0')","tensor(65.3607, device='cuda:0')"
528,"tensor(5.6845, device='cuda:0')","tensor(69.2657, device='cuda:0')"
529,"tensor(9.0321, device='cuda:0')","tensor(96.1558, device='cuda:0')"
530,"tensor(8.5458, device='cuda:0')","tensor(112.2645, device='cuda:0')"
531,"tensor(4.7654, device='cuda:0')","tensor(18.2938, device='cuda:0')"
532,"tensor(6.9271, device='cuda:0')","tensor(24.2999, device='cuda:0')"
533,"tensor(11.9377, device='cuda:0')","tensor(29.3163, device='cuda:0')"
534,"tensor(14.2569, device='cuda:0')","tensor(34.7247, device='cuda:0')"
535,"tensor(11.0955, device='cuda:0')","tensor(45.5248, device='cuda:0')"
536,"tensor(14.1991, device='cuda:0')","tensor(61.6165, device='cuda:0')"
537,"tensor(9.6167, device='cuda:0')","tensor(64.4636, device='cuda:0')"
538,"tensor(13.3718, device='cuda:0')","tensor(77.8218, device='cuda:0')"
539,"tensor(16.5386, device='cuda:0')","tensor(168.0646, device='cuda:0')"
540,"tensor(7.4219, device='cuda:0')","tensor(104.1838, device='cuda:0')"
541,"tensor(7.5436, device='cuda:0')","tensor(25.6189, device='cuda:0')"
542,"tensor(12.0833, device='cuda:0')","tensor(37.6411, device='cuda:0')"
543,"tensor(7.2813, device='cuda:0')","tensor(32.4686, device='cuda:0')"
544,"tensor(9.3909, device='cuda:0')","tensor(35.5844, device='cuda:0')"
545,"tensor(8.3947, device='cuda:0')","tensor(41.2937, device='cuda:0')"
546,"tensor(17.6391, device='cuda:0')","tensor(119.6195, device='cuda:0')"
547,"tensor(7.3688, device='cuda:0')","tensor(63.8594, device='cuda:0')"
548,"tensor(8.2087, device='cuda:0')","tensor(64.7642, device='cuda:0')"
549,"tensor(9.5719, device='cuda:0')","tensor(69.7978, device='cuda:0')"
550,"tensor(34.0775, device='cuda:0')","tensor(173.3489, device='cuda:0')"
551,"tensor(5.9104, device='cuda:0')","tensor(26.2958, device='cuda:0')"
552,"tensor(14.1126, device='cuda:0')","tensor(54.0920, device='cuda:0')"
553,"tensor(11.5846, device='cuda:0')","tensor(43.9135, device='cuda:0')"
554,"tensor(21.1847, device='cuda:0')","tensor(95.6094, device='cuda:0')"
555,"tensor(14.6761, device='cuda:0')","tensor(73.0333, device='cuda:0')"
556,"tensor(10.0034, device='cuda:0')","tensor(68.8984, device='cuda:0')"
557,"tensor(7.5610, device='cuda:0')","tensor(57.0005, device='cuda:0')"
558,"tensor(10.2228, device='cuda:0')","tensor(74.4774, device='cuda:0')"
559,"tensor(4.6760, device='cuda:0')","tensor(52.5307, device='cuda:0')"
560,"tensor(3.9281, device='cuda:0')","tensor(53.6927, device='cuda:0')"
561,"tensor(5.7784, device='cuda:0')","tensor(20.1913, device='cuda:0')"
562,"tensor(10.8599, device='cuda:0')","tensor(37.0488, device='cuda:0')"
563,"tensor(14.7207, device='cuda:0')","tensor(47.8174, device='cuda:0')"
564,"tensor(7.9528, device='cuda:0')","tensor(58.1313, device='cuda:0')"
565,"tensor(10.8292, device='cuda:0')","tensor(55.4589, device='cuda:0')"
566,"tensor(9.1356, device='cuda:0')","tensor(55.2517, device='cuda:0')"
567,"tensor(9.0145, device='cuda:0')","tensor(59.1246, device='cuda:0')"
568,"tensor(12.2819, device='cuda:0')","tensor(72.4750, device='cuda:0')"
569,"tensor(11.5933, device='cuda:0')","tensor(62.7757, device='cuda:0')"
570,"tensor(9.6745, device='cuda:0')","tensor(70.1814, device='cuda:0')"
571,"tensor(12.3575, device='cuda:0')","tensor(29.4228, device='cuda:0')"
572,"tensor(8.6164, device='cuda:0')","tensor(34.2661, device='cuda:0')"
573,"tensor(10.1684, device='cuda:0')","tensor(38.9193, device='cuda:0')"
574,"tensor(15.9350, device='cuda:0')","tensor(50.8486, device='cuda:0')"
575,"tensor(6.9319, device='cuda:0')","tensor(42.1287, device='cuda:0')"
576,"tensor(6.9530, device='cuda:0')","tensor(50.5036, device='cuda:0')"
577,"tensor(12.6939, device='cuda:0')","tensor(68.9018, device='cuda:0')"
578,"tensor(8.6527, device='cuda:0')","tensor(73.9209, device='cuda:0')"
579,"tensor(12.4263, device='cuda:0')","tensor(80.5604, device='cuda:0')"
580,"tensor(10.2311, device='cuda:0')","tensor(72.8511, device='cuda:0')"
581,"tensor(7.8919, device='cuda:0')","tensor(24.9967, device='cuda:0')"
582,"tensor(9.5453, device='cuda:0')","tensor(29.8270, device='cuda:0')"
583,"tensor(7.9170, device='cuda:0')","tensor(30.2968, device='cuda:0')"
584,"tensor(11.4693, device='cuda:0')","tensor(40.6233, device='cuda:0')"
585,"tensor(15.4734, device='cuda:0')","tensor(46.6650, device='cuda:0')"
586,"tensor(21.9270, device='cuda:0')","tensor(61.1552, device='cuda:0')"
587,"tensor(19.5031, device='cuda:0')","tensor(55.4778, device='cuda:0')"
588,"tensor(15.5894, device='cuda:0')","tensor(53.3260, device='cuda:0')"
589,"tensor(14.6628, device='cuda:0')","tensor(54.8182, device='cuda:0')"
590,"tensor(10.1993, device='cuda:0')","tensor(55.8937, device='cuda:0')"
591,"tensor(10.5558, device='cuda:0')","tensor(19.3218, device='cuda:0')"
592,"tensor(12.5209, device='cuda:0')","tensor(22.4412, device='cuda:0')"
593,"tensor(18.7301, device='cuda:0')","tensor(39.6132, device='cuda:0')"
594,"tensor(28.6687, device='cuda:0')","tensor(160.2640, device='cuda:0')"
595,"tensor(15.1288, device='cuda:0')","tensor(86.2438, device='cuda:0')"
596,"tensor(21.4446, device='cuda:0')","tensor(133.6892, device='cuda:0')"
597,"tensor(14.7415, device='cuda:0')","tensor(98.3281, device='cuda:0')"
598,"tensor(15.3045, device='cuda:0')","tensor(107.8742, device='cuda:0')"
599,"tensor(5.5326, device='cuda:0')","tensor(74.5297, device='cuda:0')"
600,"tensor(6.2181, device='cuda:0')","tensor(76.1865, device='cuda:0')"
601,"tensor(15.0703, device='cuda:0')","tensor(27.9881, device='cuda:0')"
602,"tensor(9.0741, device='cuda:0')","tensor(43.4262, device='cuda:0')"
603,"tensor(7.3233, device='cuda:0')","tensor(50.1977, device='cuda:0')"
604,"tensor(19.6310, device='cuda:0')","tensor(50.1477, device='cuda:0')"
605,"tensor(20.1635, device='cuda:0')","tensor(56.6942, device='cuda:0')"
606,"tensor(10.0594, device='cuda:0')","tensor(64.4255, device='cuda:0')"
